Year,Category,Actuals,Annualized_CR,PresBud,PresBud_vs_Annualized_CR,Enacted,PresBud_vs_Enacted
2013,"Subtotal, IT / Data Management / Security",104445.3,,95761.0,,94725.0,1036.0
2013,Legal / Science / Regulatory / Economic Review,,,,,,
2013,Administrative Law,5260.3,,5392.0,,5198.0,194.0
2013,Alternative Dispute Resolution,1271.2,,1477.0,,1194.0,283.0
2013,Civil Rights / Title VI Compliance,11740.4,,13974.0,,11618.0,2356.0
2013,Legal Advice: Environmental Program,42286.6,,45840.0,,40746.0,5094.0
2013,Legal Advice: Support Program,15692.6,,16064.0,,14260.0,1804.0
2013,Regional Science and Technology,3178.6,,3307.0,,2591.0,716.0
2013,Integrated Environmental Strategies,17908.7,,16326.0,,14754.0,1572.0
2013,Regulatory/Economic-Management and Analysis,20329.8,,23345.0,,15256.0,8089.0
2013,Science Advisory Board,6074.9,,6727.0,,5135.0,1592.0
2013,"Subtotal, Legal / Science / Regulatory / Economic Review",123743.1,,132452.0,,110752.0,21700.0
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Security,27991.8,,31486.0,,29216.0,2270.0
2013,Facilities Infrastructure and Operations (other,,,,,,
2013,activities),118392.6,,118018.0,,108827.0,9191.0
2013,"Subtotal, Facilities Infrastructure and Operations",320540.2,,331316.0,,319777.0,11539.0
2013,"Central Planning, Budgeting, and Finance",85541.1,,78817.0,,72290.0,6527.0
2013,Acquisition Management,30688.2,,35727.0,,33175.0,2552.0
2013,Financial Assistance Grants / IAG Management,26770.6,,25910.0,,24002.0,1908.0
2013,Human Resources Management,46839.9,,39428.0,,37839.0,1589.0
2013,"Subtotal, Operations and Administration",510380.0,,511198.0,,487083.0,24115.0
2013,Pesticides Licensing,,,,,,
2013,Pesticides: Protect Human Health from Pesticide Risk,61686.0,,58971.0,,58208.0,763.0
2013,Pesticides: Protect the Environment from Pesticide Risk,41265.6,,37960.0,,37854.0,106.0
2013,Pesticides: Realize the Value of Pesticide Availability,13065.8,,12306.0,,12532.0,226.0
2013,Science Policy and Biotechnology,1672.9,,1770.0,,1754.0,16.0
2013,"Subtotal, Pesticides Licensing",117690.3,,111007.0,,110348.0,659.0
2013,Underground Storage Tanks (LUST / UST),,,,,,
2013,LUST / UST,11622.7,,12283.0,,12846.0,563.0
2013,Water:  Ecosystems,,,,,,
2013,National Estuary Program / Coastal Waterways,31528.9,,27304.0,,27014.0,290.0
2013,Wetlands,28297.6,,27685.0,,21160.0,6525.0
2013,"Subtotal, Water:  Ecosystems",59826.5,,54989.0,,48174.0,6815.0
2013,Water: Human Health Protection,,,,,,
2013,Beach / Fish Programs,2896.2,,702.0,,2552.0,1850.0
2013,Drinking Water Programs,104689.8,,104613.0,,98547.0,6066.0
2013,"Subtotal, Water: Human Health Protection",107586.0,,105315.0,,101099.0,4216.0
2013,Water Quality Protection,,,,,,
2013,Marine Pollution,15570.5,,11587.0,,12898.0,1311.0
2013,Surface Water Protection,217119.1,,211574.0,,203856.0,7718.0
2013,"Subtotal, Water Quality Protection",232689.6,,223161.0,,216754.0,6407.0
2013,Congressional Priorities,,,,,,
2013,Congressionally Mandated Projects,750.0,,0.0,,0.0,0.0
2013,Water Quality Research and Support Grants,0.0,,0.0,,14975.0,14975.0
2013,"Subtotal, Congressional Priorities",750.0,,0.0,,14975.0,14975.0
2013,"Total, Environmental Program & Management",2883566.0,,2817179.0,,2678222.0,138957.0
2013,,,,,,,
2013,"A
ppropriation",,,,,,
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Operations and Administration,,,,,,
2013,Facilities Infrastructure and Operations,30254.7,,33931.0,,29326.0,4605.0
2013,"Total, Building and Facilities",38523.8,,41969.0,,36370.0,5599.0
2013,Hazardous Substance Superfund,,,,,,
2013,Indoor Air and Radiation,,,,,,
2013,Radiation:  Protection,2478.4,,2637.0,,2468.0,169.0
2013,"Audits, Evaluations, and Investigations",,,,,,
2013,"Audits, Evaluations, and Investigations",8943.7,,10864.0,,9939.0,925.0
2013,Compliance,,,,,,
2013,Compliance Incentives,5.6,,0.0,,0.0,0.0
2013,Compliance Monitoring,1192.5,,1223.0,,1221.0,2.0
2013,"Subtotal, Compliance",1198.1,,1223.0,,1221.0,2.0
2013,Enforcement,,,,,,
2013,,1128.7,,613.0,,583.0,30.0
2013,Environmental Justice,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Information Exchange / Outreach,,,,,,
2013,"Congressional, Intergovernmental, External Relations",2.1,,0.0,,0.0,0.0
2013,Exchange Network,1431.0,,1433.0,,1431.0,2.0
2013,"Subtotal, Information Exchange / Outreach",1433.1,,1433.0,,1431.0,2.0
2013,IT / Data Management / Security,,,,,,
2013,Information Security,847.2,,728.0,,728.0,0.0
2013,IT / Data Management,17640.0,,14855.0,,15339.0,484.0
2013,"Subtotal, IT / Data Management / Security",18487.2,,15583.0,,16067.0,484.0
2013,Legal / Science / Regulatory / Economic Review,,,,,,
2013,Alternative Dispute Resolution,814.9,,877.0,,844.0,33.0
2013,Legal Advice: Environmental Program,711.9,,755.0,,682.0,73.0
2013,"Subtotal, Legal / Science / Regulatory / Economic Review",1526.8,,1632.0,,1526.0,106.0
2013,Superfund Cleanup,,,,,,
2013,Superfund:  Emergency Response and Removal,242375.9,,188500.0,,189590.0,1090.0
2013,Superfund:  EPA Emergency Preparedness,10473.9,,8179.0,,9244.0,1065.0
2013,Superfund:  Federal Facilities,32555.5,,26765.0,,26199.0,566.0
2013,Superfund:  Remedial,707200.8,,531771.0,,564998.0,33227.0
2013,Superfund:  Support to Other Federal Agencies,5908.0,,0.0,,5849.0,5849.0
2013,Brownfields Projects,1403.5,,0.0,,0.0,0.0
2013,"Subtotal, Superfund Cleanup",999917.6,,755215.0,,795880.0,40665.0
2013,"Total, Hazardous Substance Superfund",1450268.3,,1176431.0,,1213808.0,37377.0
2013,Program/Projects by Program Area,,,,,,
2013,,,,,,,
2013,,,,,,,
2013,"A
ppropriation",,,,,,
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Research: Sustainable Communities,,,,,,
2013,Research: Sustainable and Healthy Communities,501.6,,490.0,,396.0,94.0
2013,"Total, Leaking Underground Storage Tanks",118851.3,,104117.0,,104142.0,25.0
2013,Oil Spill Response,,,,,,
2013,Compliance,,,,,,
2013,Compliance Assistance and Centers,5.4,,0.0,,0.0,0.0
2013,Compliance Monitoring,111.2,,142.0,,138.0,4.0
2013,"Subtotal, Compliance",116.6,,142.0,,138.0,4.0
2013,Enforcement,,,,,,
2013,Civil Enforcement,2209.6,,2968.0,,2286.0,682.0
2013,Oil,,,,,,
2013,"Oil Spill: Prevention, Preparedness and Response",15630.7,,19290.0,,14673.0,4617.0
2013,Operations and Administration,,,,,,
2013,Facilities Infrastructure and Operations,,,,,,
2013,Rent,437.0,,426.0,,437.0,11.0
2013,Facilities Infrastructure and Operations (other,,,,,,
2013,activities),82.5,,87.0,,98.0,11.0
2013,"Subtotal, Facilities Infrastructure and Operations",519.5,,513.0,,535.0,22.0
2013,"Subtotal, Operations and Administration",519.5,,513.0,,535.0,22.0
2013,Research: Sustainable Communities,,,,,,
2013,Research: Sustainable and Healthy Communities,1204.3,,618.0,,613.0,5.0
2013,"Total, Oil Spill Response",19680.7,,23531.0,,18245.0,5286.0
2013,"S
tate and Tribal Assistance Grants",,,,,,
2013,State and Tribal Assistance Grants (STAG),,,,,,
2013,Infrastructure Assistance:  Clean Water SRF,1936433.5,,1175000.0,,1466456.0,291456.0
2013,Infrastructure Assistance:  Drinking Water SRF,1101827.8,,850000.0,,917892.0,67892.0
2013,Infrastructure Assistance:  Alaska Native Villages,10327.2,,10000.0,,9984.0,16.0
2013,92,,,,,,
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Brownfields Projects,106685.8,,93291.0,,94848.0,1557.0
2013,Clean School Bus Initiative,35.2,,0.0,,0.0,0.0
2013,Diesel Emissions Reduction Grant Program,53586.9,,15000.0,,29952.0,14952.0
2013,Targeted Airshed Grants,10000.0,,0.0,,0.0,0.0
2013,Infrastructure Assistance:  Mexico Border,14669.1,,10000.0,,4992.0,5008.0
2013,"Subtotal, State and Tribal Assistance Grants (STAG)",3233565.5,,2153291.0,,2524124.0,370833.0
2013,Categorical Grants,,,,,,
2013,,11001.3,,0.0,,9864.0,9864.0
2013,Categorical Grant:  Beaches Protection,,,,,,
2013,Categorical Grant:  Brownfields,51185.5,,47572.0,,49317.0,1745.0
2013,Categorical Grant:  Environmental Information,9950.4,,15200.0,,9964.0,5236.0
2013,Categorical Grant:  Hazardous Waste Financial Assistance,111206.3,,103412.0,,102974.0,438.0
2013,Categorical Grant:  Homeland Security,637.1,,0.0,,0.0,0.0
2013,Categorical Grant:  Lead,15599.4,,14855.0,,14512.0,343.0
2013,Categorical Grant:  Local Govt Climate Change,10499.5,,0.0,,0.0,0.0
2013,Categorical Grant:  Nonpoint Source (Sec. 319),201615.8,,164757.0,,164493.0,264.0
2013,Categorical Grant:  Pesticides Enforcement,19930.9,,19085.0,,18644.0,441.0
2013,Categorical Grant:  Pesticides Program Implementation,13807.8,,13140.0,,13119.0,21.0
2013,Categorical Grant:  Pollution Control (Sec. 106),,,,,,
2013,Monitoring Grants,15402.5,,18500.0,,18433.0,67.0
2013,Categorical Grant:  Pollution Control (Sec. 106),,,,,,
2013,(other activities),237114.3,,246764.0,,219970.0,26794.0
2013,"Subtotal, Categorical Grant:  Pollution Control (Sec. 106)",252516.8,,265264.0,,238403.0,26861.0
2013,Categorical Grant:  Pollution Prevention,5685.0,,5039.0,,4922.0,117.0
2013,Categorical Grant:  Public Water System Supervision (PWSS),109387.1,,109700.0,,105320.0,4380.0
2013,Categorical Grant:  Radon,8720.0,,0.0,,8045.0,8045.0
2013,Categorical Grant:  State and Local Air Quality Management,249061.4,,301500.0,,235729.0,65771.0
2013,Categorical Grant:  Sector Program,1879.2,,0.0,,0.0,0.0
2013,Categorical Grant:  Targeted Watersheds,780.3,,0.0,,0.0,0.0
2013,Categorical Grant:  Toxics Substances Compliance,5551.7,,5201.0,,5081.0,120.0
2013,Categorical Grant:  Tribal Air Quality Management,14365.8,,13566.0,,13252.0,314.0
2013,Categorical Grant:  Tribal General Assistance Program,69331.2,,96375.0,,67631.0,28744.0
2013,Categorical Grant:  Underground Injection Control  (UIC),11844.3,,11109.0,,10852.0,257.0
2013,Categorical Grant:  Underground Storage Tanks,2759.8,,1490.0,,1548.0,58.0
2013,Categorical Grant:  Water Quality Cooperative Agreements,1335.5,,0.0,,0.0,0.0
2013,Categorical Grant:  Wetlands Program Development,26138.1,,15167.0,,15143.0,24.0
2013,"Subtotal, Categorical Grants",1204790.2,,1202432.0,,1088813.0,113619.0
2013,Program/Projects by Program Area,,,,,,
2013,,,,,,,
2013,,,,,,,
2013,"A
ppropriation",,,,,,
2013,Program Area,,,,,,
2013,Program/Project,,,,,,
2013,Sub-Program/ Project,,,,,,
2013,Congressional Priorities,,,,,,
2013,Congressionally Mandated Projects,117641.8,,0.0,,0.0,0.0
2013,"Total, State and Tribal Assistance Grants",4555997.5,,3355723.0,,3612937.0,257214.0
2013,"SUBTOTAL, EPA (Excludes Rescission or Cancellation of Prior",,,,,,
2013,Year Funds),9990785.0,,8374480.0,,8499385.0,124905.0
2013,Rescission of Prior Year Funds,0.0,,30000.0,,50000.0,20000.0
2013,"TOTAL, EPA",9990785.0,,8344480.0,,8449385.0,104905.0
2013,94,,,,,,
2012,Science & Technology,,,,,,
2012,Clean Air and Climate,,,,,,
2012,Clean Air Allowance Trading Programs,9329.3,9963.0,9797.0,,9963.0,166.0
2012,Climate Protection Program,20126.8,19797.0,16345.0,,19797.0,3452.0
2012,Federal Support for Air Quality Management,12480.6,11443.0,7650.0,,11443.0,3793.0
2012,Federal Support for Air Toxics Program,2381.7,2398.0,0.0,,2398.0,2398.0
2012,Federal Vehicle and Fuels Standards and Certification,87648.2,91782.0,100578.0,,91782.0,8796.0
2012,"Subtotal, Clean Air and Climate",131966.6,135383.0,134370.0,,135383.0,1013.0
2012,Indoor Air and Radiation,,,,,,
2012,Indoor Air:  Radon Program,485.6,453.0,210.0,,453.0,243.0
2012,Reduce Risks from Indoor Air,808.0,762.0,370.0,,762.0,392.0
2012,Radiation:  Protection,1962.1,2095.0,2096.0,,2095.0,1.0
2012,Radiation:  Response Preparedness,4242.7,4176.0,4082.0,,4176.0,94.0
2012,"Subtotal, Indoor Air and Radiation",7498.4,7486.0,6758.0,,7486.0,728.0
2012,Enforcement,,,,,,
2012,Forensics Support,15245.3,15351.0,15326.0,,15351.0,25.0
2012,Program/Projects by Program Area,,,,,,
2012,,,,,,,
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,IT / Data Management / Security,,,,,,
2012,IT / Data Management,4054.0,4385.0,4108.0,,4385.0,277.0
2012,Operations and Administration,,,,,,
2012,Facilities Infrastructure and Operations,,,,,,
2012,Rent,34102.2,33947.0,35661.0,,33947.0,1714.0
2012,Utilities,21934.3,19177.0,20195.0,,19177.0,1018.0
2012,Security,9218.0,10260.0,10714.0,,10260.0,454.0
2012,Facilities Infrastructure and Operations (other,,,,,,
2012,activities),7587.2,9534.0,9951.0,,9534.0,417.0
2012,"Subtotal, Facilities Infrastructure and Operations",72841.7,72918.0,76521.0,,72918.0,3603.0
2012,"Subtotal, Operations and Administration",72841.7,72918.0,76521.0,,72918.0,3603.0
2012,Pesticides Licensing,,,,,,
2012,Pesticides: Protect Human Health from Pesticide Risk,4146.4,3750.0,3839.0,,3750.0,89.0
2012,Pesticides: Protect the Environment from Pesticide Risk,2285.9,2279.0,2448.0,,2279.0,169.0
2012,Pesticides: Realize the Value of Pesticide Availability,505.1,537.0,544.0,,537.0,7.0
2012,"Subtotal, Pesticides Licensing",6937.4,6566.0,6831.0,,6566.0,265.0
2012,"Research:  Air, Climate and Energy",,,,,,
2012,"Research: Air, Climate and Energy",,,,,,
2012,Global Change,19646.9,20822.0,20805.0,,20822.0,17.0
2012,Clean Air,74670.2,81605.0,83102.0,,81605.0,1497.0
2012,"Research: Air, Climate and Energy (other",,,,,,
2012,activities),8441.0,9022.0,4093.0,,9022.0,4929.0
2012,"Subtotal, Research: Air, Climate and Energy",102758.1,111449.0,108000.0,,111449.0,3449.0
2012,"Subtotal, Research:  Air, Climate and Energy",102758.1,111449.0,108000.0,,111449.0,3449.0
2012,Research:  Safe and Sustainable Water Resources,,,,,,
2012,Research: Safe and Sustainable Water Resources,,,,,,
2012,Drinking Water,50346.0,49103.0,52495.0,,49103.0,3392.0
2012,Water Quality,58586.9,61918.0,66229.0,,61918.0,4311.0
2012,Research: Safe and Sustainable Water,,,,,,
2012,Resources (other activities),0.0,52.0,52.0,,52.0,0.0
2012,78,,,,,,
2012,,,,,,,
2012,,,,,,,
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,"Subtotal, Research: Safe and Sustainable Water",,,,,,
2012,Resources,108932.9,111073.0,118776.0,,111073.0,7703.0
2012,"Subtotal, Research:  Safe and Sustainable Water",,,,,,
2012,Resources,108932.9,111073.0,118776.0,,111073.0,7703.0
2012,Research:  Sustainable Communities,,,,,,
2012,Research: Sustainable and Healthy Communities,,,,,,
2012,Human Health,54324.6,53180.0,45392.0,,54180.0,8788.0
2012,Ecosystems,68805.1,70698.0,60905.0,,71698.0,10793.0
2012,Research: Sustainable and Healthy,,,,,,
2012,Communities (other activities),59873.0,62217.0,64729.0,,62217.0,2512.0
2012,"Subtotal, Research: Sustainable and Healthy",,,,,,
2012,Communities,183002.7,186095.0,171026.0,,188095.0,17069.0
2012,"Subtotal, Research:  Sustainable Communities",183002.7,186095.0,171026.0,,188095.0,17069.0
2012,Research:  Chemical Safety and Sustainability,,,,,,
2012,Human Health Risk Assessment,41516.4,42899.0,42400.0,,42899.0,499.0
2012,Research: Chemical Safety and Sustainability,,,,,,
2012,Endocrine Disruptors,12471.9,11350.0,16883.0,,11350.0,5533.0
2012,Computational Toxicology,13929.9,20044.0,21209.0,,20044.0,1165.0
2012,Research: Chemical Safety and Sustainability,,,,,,
2012,(other activities),48819.3,46437.0,57565.0,,46437.0,11128.0
2012,"Subtotal, Research: Chemical Safety and",,,,,,
2012,Sustainability,75221.1,77831.0,95657.0,,77831.0,17826.0
2012,"Subtotal, Research:  Chemical Safety and Sustainability",116737.5,120730.0,138057.0,,120730.0,17327.0
2012,Water:   Human Health Protection,,,,,,
2012,Drinking Water Programs,3889.3,3637.0,3787.0,,3637.0,150.0
2012,Congressional Priorities,,,,,,
2012,Congressionally Mandated Projects,4568.0,5700.0,0.0,,5700.0,5700.0
2012,"Total, Science & Technology",817677.7,846049.0,825596.0,,848049.0,22453.0
2012,Environmental Program & Management,,,,,,
2012,Clean Air and Climate,,,,,,
2012,Clean Air Allowance Trading Programs,20664.3,20791.0,20842.0,,20791.0,51.0
2012,Climate Protection Program,,,,,,
2012,Energy STAR,42138.0,52606.0,55628.0,,52606.0,3022.0
2012,,,,,,,79.0
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Methane to markets,5272.8,4569.0,5616.0,,4569.0,1047.0
2012,Greenhouse Gas Reporting Registry,15990.7,16685.0,17646.0,,16685.0,961.0
2012,Climate Protection Program (other activities),46324.6,39184.0,32529.0,,39184.0,6655.0
2012,"Subtotal, Climate Protection Program",109726.1,113044.0,111419.0,,113044.0,1625.0
2012,Federal Stationary Source Regulations,26195.8,27158.0,34096.0,,27158.0,6938.0
2012,Federal Support for Air Quality Management,103224.6,99619.0,133822.0,,99619.0,34203.0
2012,Federal Support for Air Toxics Program,23468.8,24446.0,0.0,,24446.0,24446.0
2012,Stratospheric Ozone: Domestic Programs,6159.4,5934.0,5612.0,,5934.0,322.0
2012,Stratospheric Ozone: Multilateral Fund,9840.0,9840.0,9495.0,,9840.0,345.0
2012,"Subtotal, Clean Air and Climate",299279.0,300832.0,315286.0,,300832.0,14454.0
2012,Indoor Air and Radiation,,,,,,
2012,Indoor Air:  Radon Program,5408.1,5866.0,3901.0,,5866.0,1965.0
2012,Reduce Risks from Indoor Air,19253.0,20759.0,17198.0,,20759.0,3561.0
2012,Radiation:  Protection,11433.3,11295.0,9629.0,,11295.0,1666.0
2012,Radiation:  Response Preparedness,2827.9,3077.0,3042.0,,3077.0,35.0
2012,"Subtotal, Indoor Air and Radiation",38922.3,40997.0,33770.0,,40997.0,7227.0
2012,Brownfields,,,,,,
2012,Brownfields,24465.3,24152.0,26397.0,,24152.0,2245.0
2012,Compliance,,,,,,
2012,Compliance Assistance and Centers,23628.3,25622.0,0.0,,25622.0,25622.0
2012,Compliance Incentives,8792.6,9560.0,0.0,,9560.0,9560.0
2012,Compliance Monitoring,97937.7,99400.0,119648.0,,99400.0,20248.0
2012,"Subtotal, Compliance",130358.6,134582.0,119648.0,,134582.0,14934.0
2012,Enforcement,,,,,,
2012,Civil Enforcement,145896.6,146636.0,191404.0,,146636.0,44768.0
2012,Criminal Enforcement,49043.2,49637.0,51345.0,,49637.0,1708.0
2012,Enforcement Training,3220.0,3278.0,0.0,,3278.0,3278.0
2012,Environmental Justice,9567.4,7090.0,7397.0,,7090.0,307.0
2012,NEPA Implementation,18313.4,18258.0,18072.0,,18258.0,186.0
2012,"Subtotal, Enforcement",226040.6,224899.0,268218.0,,224899.0,43319.0
2012,Geographic Programs,,,,,,
2012,Great Lakes Restoration,430818.2,475000.0,350000.0,,475000.0,125000.0
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Geographic Program:  Chesapeake Bay,53192.7,50000.0,67350.0,,50000.0,17350.0
2012,Geographic Program:  Great Lakes,1752.3,0.0,0.0,,0.0,0.0
2012,Geographic Program: San Francisco Bay,10087.1,7000.0,4847.0,,7000.0,2153.0
2012,Geographic Program: Puget Sound,40040.4,50000.0,19289.0,,50000.0,30711.0
2012,Geographic Program: South Florida,2321.5,2168.0,2061.0,,2168.0,107.0
2012,Geographic Program: Mississippi River Basin,0.0,0.0,6000.0,,0.0,6000.0
2012,Geographic Program:  Long Island Sound,6141.9,7000.0,2962.0,,7000.0,4038.0
2012,Geographic Program:  Gulf of Mexico,7671.7,6000.0,4464.0,,6000.0,1536.0
2012,Geographic Program:  Lake Champlain,486.9,4000.0,1399.0,,4000.0,2601.0
2012,Geographic Program:  Other,,,,,,
2012,Lake Pontchartrain,996.0,1500.0,955.0,,1500.0,545.0
2012,Community Action for a Renewed,,,,,,
2012,Environment (CARE),1648.9,2448.0,2384.0,,2448.0,64.0
2012,Geographic Program:  Other (other activities),1901.0,3325.0,1296.0,,3325.0,2029.0
2012,"Subtotal, Geographic Program:  Other",4545.9,7273.0,4635.0,,7273.0,2638.0
2012,"Subtotal, Geographic Programs",557058.6,608441.0,463007.0,,608441.0,145434.0
2012,Homeland Security,,,,,,
2012,Homeland Security:  Communication and Information,7206.3,6926.0,4257.0,,6926.0,2669.0
2012,Homeland Security:  Critical Infrastructure Protection,,,,,,
2012,Decontamination,156.1,99.0,0.0,,99.0,99.0
2012,Homeland Security:  Critical Infrastructure,,,,,,
2012,Protection (other activities),6649.0,6737.0,1065.0,,6737.0,5672.0
2012,"Subtotal, Homeland Security:  Critical Infrastructure",,,,,,
2012,Protection,6805.1,6836.0,1065.0,,6836.0,5771.0
2012,"Homeland Security:  Preparedness, Response, and",,,,,,
2012,Recovery,,,,,,
2012,Decontamination,1573.3,3423.0,0.0,,3423.0,3423.0
2012,"Homeland Security:  Preparedness,",,,,,,
2012,"Response, and Recovery  (other activities)",2690.9,0.0,0.0,,0.0,0.0
2012,"Subtotal, Homeland Security:  Preparedness,",,,,,,
2012,"Response, and Recovery",4264.2,3423.0,0.0,,3423.0,3423.0
2012,Homeland Security:  Protection of EPA Personnel and,,,,,,
2012,Infrastructure,6300.3,6369.0,5978.0,,6369.0,391.0
2012,"Subtotal, Homeland Security",24575.9,23554.0,11300.0,,23554.0,12254.0
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,"Congressional, Intergovernmental, External Relations",52787.0,51944.0,52268.0,,51944.0,324.0
2012,Exchange Network,17918.5,17024.0,20883.0,,17024.0,3859.0
2012,Small Business Ombudsman,3488.5,3028.0,2953.0,,3028.0,75.0
2012,Small Minority Business Assistance,2133.1,2350.0,2280.0,,2350.0,70.0
2012,State and Local Prevention and Preparedness,13426.7,13303.0,14613.0,,13303.0,1310.0
2012,TRI / Right to Know,15230.9,14933.0,16463.0,,14933.0,1530.0
2012,Tribal - Capacity Building,13040.9,12080.0,15070.0,,12080.0,2990.0
2012,"Subtotal, Information Exchange / Outreach",131138.0,130800.0,145210.0,,130800.0,14410.0
2012,International Programs,,,,,,
2012,US Mexico Border,4997.8,4969.0,4912.0,,4969.0,57.0
2012,International Sources of Pollution,8514.5,8628.0,8302.0,,8628.0,326.0
2012,Trade and Governance,6359.8,6227.0,6233.0,,6227.0,6.0
2012,"Subtotal, International Programs",19872.1,19824.0,19447.0,,19824.0,377.0
2012,IT / Data Management / Security,,,,,,
2012,Information Security,5881.7,5912.0,6837.0,,5912.0,925.0
2012,IT / Data Management,98258.9,97410.0,88576.0,,97410.0,8834.0
2012,"Subtotal, IT / Data Management / Security",104140.6,103322.0,95413.0,,103322.0,7909.0
2012,Legal / Science / Regulatory / Economic Review,,,,,,
2012,Administrative Law,5424.8,5275.0,5386.0,,5275.0,111.0
2012,Alternative Dispute Resolution,1313.8,1147.0,1329.0,,1147.0,182.0
2012,Civil Rights / Title VI Compliance,12413.1,12224.0,11685.0,,12224.0,539.0
2012,Legal Advice: Environmental Program,42826.7,42662.0,45352.0,,42662.0,2690.0
2012,Legal Advice: Support Program,14727.9,14419.0,15873.0,,14419.0,1454.0
2012,Regional Science and Technology,3146.2,3271.0,3283.0,,3271.0,12.0
2012,Integrated Environmental Strategies,18366.6,18917.0,17509.0,,18917.0,1408.0
2012,Regulatory/Economic-Management and Analysis,19041.3,19404.0,22326.0,,19404.0,2922.0
2012,Science Advisory Board,6157.2,6278.0,5867.0,,6278.0,411.0
2012,"Subtotal, Legal / Science / Regulatory / Economic Review",123417.6,123597.0,128610.0,,123597.0,5013.0
2012,,,,,,,
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Security,27326.6,27997.0,29266.0,,27997.0,1269.0
2012,Facilities Infrastructure and Operations (other,,,,,,
2012,activities),118555.4,116687.0,113671.0,,116687.0,3016.0
2012,"Subtotal, Facilities Infrastructure and Operations",310238.8,315238.0,324965.0,,315238.0,9727.0
2012,"Central Planning, Budgeting, and Finance",86883.5,82834.0,77548.0,,82834.0,5286.0
2012,Acquisition Management,33272.6,32404.0,34119.0,,32404.0,1715.0
2012,Financial Assistance Grants / IAG Management,24311.6,25487.0,26223.0,,25487.0,736.0
2012,Human Resources Management,43526.7,42447.0,44680.0,,42447.0,2233.0
2012,Recovery Act Mangement and Oversight,22237.5,0.0,0.0,,0.0,0.0
2012,"Subtotal, Operations and Administration",520470.7,498410.0,507535.0,,498410.0,9125.0
2012,Pesticides Licensing,,,,,,
2012,Pesticides: Protect Human Health from Pesticide Risk,62696.4,62944.0,58304.0,,62944.0,4640.0
2012,Pesticides: Protect the Environment from Pesticide Risk,41584.5,42203.0,37913.0,,42203.0,4290.0
2012,Pesticides: Realize the Value of Pesticide Availability,13508.9,13145.0,12550.0,,13145.0,595.0
2012,Science Policy and Biotechnology,1349.5,1840.0,1756.0,,1840.0,84.0
2012,"Subtotal, Pesticides Licensing",119139.3,120132.0,110523.0,,120132.0,9609.0
2012,Appropriation,,,,,,
2012,,,,,,,
2012,Program Area,,,,,,
2012,Program/Project,,,,,,
2012,,,,,,,
2012,Sub-Program/ Project,,,,,,
2012,Underground Storage Tanks (LUST / UST),,,,,,
2012,LUST / UST,12833.9,12424.0,12866.0,,12424.0,442.0
2012,Water:  Ecosystems,,,,,,
2012,Great Lakes Legacy Act,33030.3,0.0,0.0,,0.0,0.0
2012,National Estuary Program / Coastal Waterways,29796.8,32567.0,27058.0,,32567.0,5509.0
2012,Wetlands,27130.2,25940.0,27368.0,,25940.0,1428.0
2012,"Subtotal, Water:  Ecosystems",89957.3,58507.0,54426.0,,58507.0,4081.0
2012,Water: Human Health Protection,,,,,,
2012,Beach / Fish Programs,2981.4,2944.0,2708.0,,2944.0,236.0
2012,Drinking Water Programs,99394.2,102224.0,104616.0,,102224.0,2392.0
2012,"Subtotal, Water: Human Health Protection",102375.6,105168.0,107324.0,,105168.0,2156.0
2012,Water Quality Protection,,,,,,
2012,Marine Pollution,9783.7,13397.0,13417.0,,13397.0,20.0
2012,Surface Water Protection,201136.3,208626.0,212069.0,,208626.0,3443.0
2012,"Subtotal, Water Quality Protection",210920.0,222023.0,225486.0,,222023.0,3463.0
2012,Congressional Priorities,,,,,,
2012,Congressionally Mandated Projects,29700.0,16950.0,0.0,,16950.0,16950.0
